"uid","namedLocation","date","eventID","domainID","siteID","plotID","subplotID","nestedSubplotID","pointID","stemDistance","stemAzimuth","recordType","individualID","supportingStemIndividualID","previouslyTaggedAs","samplingProtocolVersion","taxonID","scientificName","taxonRank","identificationReferences","morphospeciesID","morphospeciesIDRemarks","identificationQualifier","remarks","measuredBy","recordedBy","dataQF"
"6e977246-716b-469b-a4c6-7235623985a2","WREF_088.basePlot.vst","2017-10-31","vst_WREF_2017","D16","WREF","WREF_088","41",NA,"41",15.8,6.6,NA,"NEON.PLA.D16.WREF.02328",NA,NA,"NEON.DOC.000987vG","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",NA,"",NA,"","","jbrittain@battelleecology.org","vschmitt@battelleecology.org",NA
"daf3d873-9609-4365-a08d-4275c0263595","WREF_088.basePlot.vst","2017-10-31","vst_WREF_2017","D16","WREF","WREF_088","39","3",NA,NA,NA,NA,"NEON.PLA.D16.WREF.02262",NA,NA,"NEON.DOC.000987vG","ACCI","Acer circinatum Pursh","species",NA,"",NA,"","","Kchilders@battelleecology.org","dweller@battelleecology.org",NA
"72ebc6c2-a928-4825-a54a-355afd5e81f3","WREF_087.basePlot.vst","2017-10-31","vst_WREF_2017","D16","WREF","WREF_087","23","4",NA,NA,NA,NA,"NEON.PLA.D16.WREF.05203",NA,NA,"NEON.DOC.000987vG","ACCI","Acer circinatum Pursh","species",NA,"",NA,"","","ccordell@battelleecology.org","jschempf@battelleecology.org",NA
"1dbc4b8c-f529-4ccd-ab96-76ebd14a45bb","WREF_088.basePlot.vst","2017-10-31","vst_WREF_2017","D16","WREF","WREF_088","39",NA,"59",9.9,270,NA,"NEON.PLA.D16.WREF.03418",NA,NA,"NEON.DOC.000987vG","TSHE","Tsuga heterophylla (Raf.) Sarg.","species",NA,"",NA,"","","Kchilders@battelleecology.org","dweller@battelleecology.org",NA
"6e3e73a6-0673-41e5-ac1b-0f06d93e422c","WREF_088.basePlot.vst","2017-10-31","vst_WREF_2017","D16","WREF","WREF_088","41","1",NA,NA,NA,NA,"NEON.PLA.D16.WREF.02305",NA,NA,"NEON.DOC.000987vG","TSHE","Tsuga heterophylla (Raf.) Sarg.","species",NA,"",NA,"","","jbrittain@battelleecology.org","vschmitt@battelleecology.org",NA
"64333f4e-34d7-4733-b161-3d78b43aaebe","WREF_088.basePlot.vst","2017-10-31","vst_WREF_2017","D16","WREF","WREF_088","39","3",NA,NA,NA,NA,"NEON.PLA.D16.WREF.02259",NA,NA,"NEON.DOC.000987vG","GASH","Gaultheria shallon Pursh","species",NA,"",NA,"","","Kchilders@battelleecology.org","dweller@battelleecology.org",NA
"685c704c-813b-4184-8f9f-765fa92a94d8","WREF_088.basePlot.vst","2017-10-31","vst_WREF_2017","D16","WREF","WREF_088","41","1",NA,NA,NA,NA,"NEON.PLA.D16.WREF.02324",NA,NA,"NEON.DOC.000987vG","TSHE","Tsuga heterophylla (Raf.) Sarg.","species",NA,"",NA,"","","jbrittain@battelleecology.org","vschmitt@battelleecology.org",NA
"20a1f2b8-3ffc-4164-9e37-b01ae16b9577","WREF_088.basePlot.vst","2017-10-31","vst_WREF_2017","D16","WREF","WREF_088","39",NA,"59",6.4,243.7,NA,"NEON.PLA.D16.WREF.03415",NA,NA,"NEON.DOC.000987vG","TSHE","Tsuga heterophylla (Raf.) Sarg.","species",NA,"",NA,"","","Kchilders@battelleecology.org","dweller@battelleecology.org",NA
"d0d62883-4824-48b7-93e2-a20740a8c236","WREF_088.basePlot.vst","2017-10-31","vst_WREF_2017","D16","WREF","WREF_088","39",NA,"41",7.5,349.1,NA,"NEON.PLA.D16.WREF.03407",NA,NA,"NEON.DOC.000987vG","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",NA,"",NA,"","","vschmitt@battelleecology.org","jbrittain@battelleecology.org",NA
"4f44ad09-f724-462c-b7b0-4b7162cf6ba9","WREF_088.basePlot.vst","2017-10-31","vst_WREF_2017","D16","WREF","WREF_088","39","3",NA,NA,NA,NA,"NEON.PLA.D16.WREF.02273",NA,NA,"NEON.DOC.000987vG","GASH","Gaultheria shallon Pursh","species",NA,"",NA,"","","Kchilders@battelleecology.org","dweller@battelleecology.org",NA
"e4d8d9f0-189d-4ae8-ac46-c0c2aad35698","WREF_088.basePlot.vst","2017-10-31","vst_WREF_2017","D16","WREF","WREF_088","39","1",NA,NA,NA,NA,"NEON.PLA.D16.WREF.02294",NA,NA,"NEON.DOC.000987vG","GASH","Gaultheria shallon Pursh","species",NA,"",NA,"","","Kchilders@battelleecology.org","dweller@battelleecology.org",NA
"cf9473a1-18ff-4530-8617-cccb6d505ed8","WREF_088.basePlot.vst","2017-10-31","vst_WREF_2017","D16","WREF","WREF_088","41","1",NA,NA,NA,NA,"NEON.PLA.D16.WREF.02318",NA,NA,"NEON.DOC.000987vG","GASH","Gaultheria shallon Pursh","species",NA,"",NA,"","","jbrittain@battelleecology.org","vschmitt@battelleecology.org",NA
"e7487cf8-b3ce-4d02-952b-2bac49f9e315","WREF_088.basePlot.vst","2017-10-31","vst_WREF_2017","D16","WREF","WREF_088","41","1",NA,NA,NA,NA,"NEON.PLA.D16.WREF.02345",NA,NA,"NEON.DOC.000987vG","TSHE","Tsuga heterophylla (Raf.) Sarg.","species",NA,"",NA,"","","jbrittain@battelleecology.org","vschmitt@battelleecology.org",NA
"b136141d-eee6-4fad-a71d-33d19879675a","WREF_088.basePlot.vst","2017-10-31","vst_WREF_2017","D16","WREF","WREF_088","41",NA,"41",19.1,2.9,NA,"NEON.PLA.D16.WREF.02343",NA,NA,"NEON.DOC.000987vG","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",NA,"",NA,"","","jbrittain@battelleecology.org","vschmitt@battelleecology.org",NA
"3865c3be-38ad-4f4a-8a5e-9a51ad5212c7","WREF_088.basePlot.vst","2017-10-31","vst_WREF_2017","D16","WREF","WREF_088","39","1",NA,NA,NA,NA,"NEON.PLA.D16.WREF.02297",NA,NA,"NEON.DOC.000987vG","GASH","Gaultheria shallon Pursh","species",NA,"",NA,"","","Kchilders@battelleecology.org","dweller@battelleecology.org",NA
"b231f8d7-cbbd-465b-833c-62865642536b","WREF_088.basePlot.vst","2017-10-31","vst_WREF_2017","D16","WREF","WREF_088","39","3",NA,NA,NA,NA,"NEON.PLA.D16.WREF.02254",NA,NA,"NEON.DOC.000987vG","GASH","Gaultheria shallon Pursh","species",NA,"",NA,"","","Kchilders@battelleecology.org","dweller@battelleecology.org",NA
"b22f0db3-2e95-45b1-830f-e63e2c5dcbb2","WREF_088.basePlot.vst","2017-10-31","vst_WREF_2017","D16","WREF","WREF_088","39",NA,"59",11.1,199.6,NA,"NEON.PLA.D16.WREF.03410",NA,NA,"NEON.DOC.000987vG","TSHE","Tsuga heterophylla (Raf.) Sarg.","species",NA,"",NA,"","","Kchilders@battelleecology.org","dweller@battelleecology.org",NA
"1e6323a6-e3cc-48a1-af39-24d16ed4e94e","WREF_088.basePlot.vst","2017-10-31","vst_WREF_2017","D16","WREF","WREF_088","41","1",NA,NA,NA,NA,"NEON.PLA.D16.WREF.02304",NA,NA,"NEON.DOC.000987vG","ACCI","Acer circinatum Pursh","species",NA,"",NA,"","","jbrittain@battelleecology.org","vschmitt@battelleecology.org",NA
"555d910e-1bb9-49a2-a181-802918b74c07","WREF_084.basePlot.vst","2017-10-31","vst_WREF_2017","D16","WREF","WREF_084","41","1","43",16,274.9,NA,"NEON.PLA.D16.WREF.05246",NA,NA,"NEON.DOC.000987vG","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",NA,"",NA,"","","ccordell@battelleecology.org","jschempf@battelleecology.org",NA
"1ac221f0-538d-4f31-8e9c-f174ebdd61fd","WREF_088.basePlot.vst","2017-10-31","vst_WREF_2017","D16","WREF","WREF_088","39","1",NA,NA,NA,NA,"NEON.PLA.D16.WREF.02289",NA,NA,"NEON.DOC.000987vG","GASH","Gaultheria shallon Pursh","species",NA,"",NA,"","","Kchilders@battelleecology.org","dweller@battelleecology.org",NA
"4631a8e0-7159-4512-8172-c55de3a10450","WREF_088.basePlot.vst","2017-10-31","vst_WREF_2017","D16","WREF","WREF_088","39","1",NA,NA,NA,NA,"NEON.PLA.D16.WREF.02300",NA,NA,"NEON.DOC.000987vG","ACCI","Acer circinatum Pursh","species",NA,"",NA,"","","Kchilders@battelleecology.org","dweller@battelleecology.org",NA
"e87ad4e2-9060-4b07-82f9-d53706d44e70","WREF_084.basePlot.vst","2017-10-31","vst_WREF_2017","D16","WREF","WREF_084","41","1",NA,NA,NA,NA,"NEON.PLA.D16.WREF.05115",NA,NA,"NEON.DOC.000987vG","GASH","Gaultheria shallon Pursh","species",NA,"",NA,"","","Eolsen@battelleecology.org","Eolsen@battelleecology.org",NA
"c877807f-e504-4f9f-94f6-d9ffb34c7fa3","WREF_084.basePlot.vst","2017-10-31","vst_WREF_2017","D16","WREF","WREF_084","41","1",NA,NA,NA,NA,"NEON.PLA.D16.WREF.05121",NA,NA,"NEON.DOC.000987vG","ABGR","Abies grandis (Douglas ex D. Don) Lindl.","species",NA,"",NA,"","","Eolsen@battelleecology.org","Eolsen@battelleecology.org",NA
"3e63966a-8534-452c-98f4-d60fb2cf7711","WREF_084.basePlot.vst","2017-10-31","vst_WREF_2017","D16","WREF","WREF_084","41","1",NA,NA,NA,NA,"NEON.PLA.D16.WREF.05103",NA,NA,"NEON.DOC.000987vG","TSHE","Tsuga heterophylla (Raf.) Sarg.","species",NA,"",NA,"","","Eolsen@battelleecology.org","Eolsen@battelleecology.org",NA
"5eb771e6-0656-4820-8bed-fad549bb508e","WREF_084.basePlot.vst","2017-10-31","vst_WREF_2017","D16","WREF","WREF_084","41","1",NA,NA,NA,NA,"NEON.PLA.D16.WREF.05114",NA,NA,"NEON.DOC.000987vG","ACCI","Acer circinatum Pursh","species",NA,"",NA,"","","Eolsen@battelleecology.org","Eolsen@battelleecology.org",NA
"c8bb7fbc-e025-4da8-bb03-7a947c6628ab","WREF_084.basePlot.vst","2017-10-31","vst_WREF_2017","D16","WREF","WREF_084","41","1",NA,NA,NA,NA,"NEON.PLA.D16.WREF.05108",NA,NA,"NEON.DOC.000987vG","TSHE","Tsuga heterophylla (Raf.) Sarg.","species",NA,"",NA,"","","Eolsen@battelleecology.org","Eolsen@battelleecology.org",NA
"081f8890-1156-4f23-b501-6e2a33025455","WREF_084.basePlot.vst","2017-10-31","vst_WREF_2017","D16","WREF","WREF_084","41","1",NA,NA,NA,NA,"NEON.PLA.D16.WREF.05112",NA,NA,"NEON.DOC.000987vG","TSHE","Tsuga heterophylla (Raf.) Sarg.","species",NA,"",NA,"","","Eolsen@battelleecology.org","Eolsen@battelleecology.org",NA
"e40ca8b2-2578-40fd-9aec-502c03c7337e","WREF_084.basePlot.vst","2017-10-31","vst_WREF_2017","D16","WREF","WREF_084","41","1",NA,NA,NA,NA,"NEON.PLA.D16.WREF.05128",NA,NA,"NEON.DOC.000987vG","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",NA,"",NA,"","","Eolsen@battelleecology.org","Eolsen@battelleecology.org",NA
"78cc8499-094a-4676-a542-fb3db70b7c3d","WREF_084.basePlot.vst","2017-10-31","vst_WREF_2017","D16","WREF","WREF_084","41","1",NA,NA,NA,NA,"NEON.PLA.D16.WREF.05127",NA,NA,"NEON.DOC.000987vG","GASH","Gaultheria shallon Pursh","species",NA,"",NA,"","","Eolsen@battelleecology.org","Eolsen@battelleecology.org",NA
"5cfa54d8-0554-4215-9df4-b20ef9c8e17a","WREF_084.basePlot.vst","2017-10-31","vst_WREF_2017","D16","WREF","WREF_084","23",NA,"25",21.2,306.7,NA,"NEON.PLA.D16.WREF.05257",NA,NA,"NEON.DOC.000987vG","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",NA,"",NA,"","","ccordell@battelleecology.org","jschempf@battelleecology.org",NA
"5b1c031d-7fa6-4867-9748-870f88ee6737","WREF_084.basePlot.vst","2017-10-31","vst_WREF_2017","D16","WREF","WREF_084","23",NA,"25",16.4,279.2,NA,"NEON.PLA.D16.WREF.05263",NA,NA,"NEON.DOC.000987vG","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",NA,"",NA,"","","ccordell@battelleecology.org","jschempf@battelleecology.org",NA
"abdcbd91-afec-44a6-91d4-876824b657cf","WREF_084.basePlot.vst","2017-10-31","vst_WREF_2017","D16","WREF","WREF_084","23",NA,"25",20.7,294.7,NA,"NEON.PLA.D16.WREF.05259",NA,NA,"NEON.DOC.000987vG","TSHE","Tsuga heterophylla (Raf.) Sarg.","species",NA,"",NA,"","","ccordell@battelleecology.org","jschempf@battelleecology.org",NA
"e177aab5-1e8f-46c1-b260-3b287aee475c","WREF_087.basePlot.vst","2017-10-31","vst_WREF_2017","D16","WREF","WREF_087","39","1","39",8.2,54,NA,"NEON.PLA.D16.WREF.05483",NA,NA,"NEON.DOC.000987vG","TSHE","Tsuga heterophylla (Raf.) Sarg.","species",NA,"",NA,"","","Eolsen@battelleecology.org","Eolsen@battelleecology.org",NA
"87ffbe7f-95ca-4cca-8da4-4d167b644b07","WREF_087.basePlot.vst","2017-10-31","vst_WREF_2017","D16","WREF","WREF_087","23","2",NA,NA,NA,NA,"NEON.PLA.D16.WREF.05236",NA,NA,"NEON.DOC.000987vG","ACCI","Acer circinatum Pursh","species",NA,"",NA,"","","ccordell@battelleecology.org","jschempf@battelleecology.org",NA
"640310f7-7f3d-4cdf-8307-3b53cf53ea00","WREF_087.basePlot.vst","2017-10-31","vst_WREF_2017","D16","WREF","WREF_087","39","1",NA,NA,NA,NA,"NEON.PLA.D16.WREF.05471",NA,NA,"NEON.DOC.000987vG","TSHE","Tsuga heterophylla (Raf.) Sarg.","species",NA,"",NA,"","","Eolsen@battelleecology.org","Eolsen@battelleecology.org",NA
"3f4e3963-bb47-410d-8138-55acd0d8e3ca","WREF_087.basePlot.vst","2017-10-31","vst_WREF_2017","D16","WREF","WREF_087","39","1",NA,NA,NA,NA,"NEON.PLA.D16.WREF.05497",NA,NA,"NEON.DOC.000987vG","TSHE","Tsuga heterophylla (Raf.) Sarg.","species",NA,"",NA,"","","Eolsen@battelleecology.org","Eolsen@battelleecology.org",NA
"ebd7914f-6169-4a23-bd01-558c44266881","WREF_087.basePlot.vst","2017-10-31","vst_WREF_2017","D16","WREF","WREF_087","39","1",NA,NA,NA,NA,"NEON.PLA.D16.WREF.05476",NA,NA,"NEON.DOC.000987vG","TSHE","Tsuga heterophylla (Raf.) Sarg.","species",NA,"",NA,"","","Eolsen@battelleecology.org","Eolsen@battelleecology.org",NA
"819f2f15-8604-4f08-8e56-dfe367c4f400","WREF_087.basePlot.vst","2017-10-31","vst_WREF_2017","D16","WREF","WREF_087","23","4","41",17.3,114.5,NA,"NEON.PLA.D16.WREF.05206",NA,NA,"NEON.DOC.000987vG","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",NA,"",NA,"","","ccordell@battelleecology.org","jschempf@battelleecology.org",NA
"214cf92b-3eff-46d0-b2ac-64ce33bc0fa5","WREF_087.basePlot.vst","2017-10-31","vst_WREF_2017","D16","WREF","WREF_087","23","2","25",9.3,275.8,NA,"NEON.PLA.D16.WREF.05215",NA,NA,"NEON.DOC.000987vG","TSHE","Tsuga heterophylla (Raf.) Sarg.","species",NA,"",NA,"","","ccordell@battelleecology.org","jschempf@battelleecology.org",NA
"9873dc32-3f91-4fb2-a370-8c8f99b6801d","WREF_087.basePlot.vst","2017-10-31","vst_WREF_2017","D16","WREF","WREF_087","39","1",NA,NA,NA,NA,"NEON.PLA.D16.WREF.05488",NA,NA,"NEON.DOC.000987vG","PINACE","Pinaceae sp.","family",NA,"",NA,"","","Eolsen@battelleecology.org","Eolsen@battelleecology.org",NA
"a94f5ad2-3875-4d7c-ad20-6cd13689cef9","WREF_087.basePlot.vst","2017-10-31","vst_WREF_2017","D16","WREF","WREF_087","23","2","25",8.4,342.4,NA,"NEON.PLA.D16.WREF.05231",NA,NA,"NEON.DOC.000987vG","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",NA,"",NA,"","","ccordell@battelleecology.org","jschempf@battelleecology.org",NA
"23b471fd-a90e-4793-baaf-e8277f224fbb","WREF_087.basePlot.vst","2017-10-31","vst_WREF_2017","D16","WREF","WREF_087","23","4","25",12.9,334.1,NA,"NEON.PLA.D16.WREF.05209",NA,NA,"NEON.DOC.000987vG","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",NA,"",NA,"","","ccordell@battelleecology.org","jschempf@battelleecology.org",NA
"62cf163f-6808-414f-9bfa-ce0060c08dd2","WREF_087.basePlot.vst","2017-10-31","vst_WREF_2017","D16","WREF","WREF_087","23","4",NA,NA,NA,NA,"NEON.PLA.D16.WREF.05398",NA,NA,"NEON.DOC.000987vG","TSHE","Tsuga heterophylla (Raf.) Sarg.","species",NA,"",NA,"","","ccordell@battelleecology.org","jschempf@battelleecology.org",NA
"a1840b25-29bd-4088-b6b5-8b4bb28413a7","WREF_087.basePlot.vst","2017-10-31","vst_WREF_2017","D16","WREF","WREF_087","23","2",NA,NA,NA,NA,"NEON.PLA.D16.WREF.05234",NA,NA,"NEON.DOC.000987vG","TSHE","Tsuga heterophylla (Raf.) Sarg.","species",NA,"",NA,"","","ccordell@battelleecology.org","jschempf@battelleecology.org",NA
"10471126-6e90-4017-b607-8df4309b6619","WREF_087.basePlot.vst","2017-10-31","vst_WREF_2017","D16","WREF","WREF_087","39","3",NA,NA,NA,NA,"NEON.PLA.D16.WREF.05450",NA,NA,"NEON.DOC.000987vG","TSHE","Tsuga heterophylla (Raf.) Sarg.","species",NA,"",NA,"","","Eolsen@battelleecology.org","Eolsen@battelleecology.org",NA
"6f09621b-72ed-4da1-9429-a8579327beb2","WREF_087.basePlot.vst","2017-10-31","vst_WREF_2017","D16","WREF","WREF_087","39","3",NA,NA,NA,NA,"NEON.PLA.D16.WREF.05460",NA,NA,"NEON.DOC.000987vG","TSHE","Tsuga heterophylla (Raf.) Sarg.","species",NA,"",NA,"","","Eolsen@battelleecology.org","Eolsen@battelleecology.org",NA
"c97e17b4-c8a5-4cf1-8c32-edff01376812","WREF_087.basePlot.vst","2017-10-31","vst_WREF_2017","D16","WREF","WREF_087","23","2",NA,NA,NA,NA,"NEON.PLA.D16.WREF.05233",NA,NA,"NEON.DOC.000987vG","TSHE","Tsuga heterophylla (Raf.) Sarg.","species",NA,"",NA,"","","ccordell@battelleecology.org","jschempf@battelleecology.org",NA
"0cbd67b5-3b41-4619-90a9-1445d46da10a","WREF_087.basePlot.vst","2017-10-31","vst_WREF_2017","D16","WREF","WREF_087","39","3","41",15.1,312.3,NA,"NEON.PLA.D16.WREF.05458",NA,NA,"NEON.DOC.000987vG","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",NA,"",NA,"","","Eolsen@battelleecology.org","Eolsen@battelleecology.org",NA
"676d68d8-351d-4b01-93cc-3ed02bd768ff","WREF_087.basePlot.vst","2017-10-31","vst_WREF_2017","D16","WREF","WREF_087","23","2","25",8.6,283.8,NA,"NEON.PLA.D16.WREF.05216",NA,NA,"NEON.DOC.000987vG","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",NA,"",NA,"","","ccordell@battelleecology.org","jschempf@battelleecology.org",NA
"10aef4e9-6148-408d-8ba5-e34bd8bcfe0d","WREF_087.basePlot.vst","2017-10-31","vst_WREF_2017","D16","WREF","WREF_087","23","4",NA,NA,NA,NA,"NEON.PLA.D16.WREF.05397",NA,NA,"NEON.DOC.000987vG","ABIES","Abies sp.","genus",NA,"",NA,"","","ccordell@battelleecology.org","jschempf@battelleecology.org",NA
"f8ca7e09-fb75-49a8-9d67-26246faa51ee","WREF_088.basePlot.vst","2017-10-31","vst_WREF_2017","D16","WREF","WREF_088","41",NA,"41",14.9,26.7,NA,"NEON.PLA.D16.WREF.02332",NA,NA,"NEON.DOC.000987vG","TSHE","Tsuga heterophylla (Raf.) Sarg.","species",NA,"",NA,"","","jbrittain@battelleecology.org","vschmitt@battelleecology.org",NA
"c97fe66a-beb7-4c26-a519-d0f8cb3096dc","WREF_088.basePlot.vst","2017-10-31","vst_WREF_2017","D16","WREF","WREF_088","41","1",NA,NA,NA,NA,"NEON.PLA.D16.WREF.02317",NA,NA,"NEON.DOC.000987vG","ACCI","Acer circinatum Pursh","species",NA,"",NA,"","","jbrittain@battelleecology.org","vschmitt@battelleecology.org",NA
"843b9329-6fc0-4e7b-a747-ea4f53c9e78b","WREF_088.basePlot.vst","2017-10-31","vst_WREF_2017","D16","WREF","WREF_088","39","3",NA,NA,NA,NA,"NEON.PLA.D16.WREF.02267",NA,NA,"NEON.DOC.000987vG","ACCI","Acer circinatum Pursh","species",NA,"",NA,"","","Kchilders@battelleecology.org","dweller@battelleecology.org",NA
"b4dde48c-8f49-406f-8bda-7352457789c2","WREF_088.basePlot.vst","2017-10-31","vst_WREF_2017","D16","WREF","WREF_088","39","1",NA,NA,NA,NA,"NEON.PLA.D16.WREF.02293",NA,NA,"NEON.DOC.000987vG","TSHE","Tsuga heterophylla (Raf.) Sarg.","species",NA,"",NA,"","","Kchilders@battelleecology.org","dweller@battelleecology.org",NA
"ad2b9ad6-b818-48d0-ab77-e65dcdcaa271","WREF_088.basePlot.vst","2017-10-31","vst_WREF_2017","D16","WREF","WREF_088","41",NA,"43",11,305.5,NA,"NEON.PLA.D16.WREF.02341",NA,NA,"NEON.DOC.000987vG","TSHE","Tsuga heterophylla (Raf.) Sarg.","species",NA,"",NA,"","","jbrittain@battelleecology.org","vschmitt@battelleecology.org",NA
"46f9d04e-badc-47ef-81dd-a09ee460bdb4","WREF_088.basePlot.vst","2017-10-31","vst_WREF_2017","D16","WREF","WREF_088","39",NA,"59",11.8,200.9,NA,"NEON.PLA.D16.WREF.03409",NA,NA,"NEON.DOC.000987vG","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",NA,"",NA,"","","Kchilders@battelleecology.org","dweller@battelleecology.org",NA
"afabe014-878d-40ba-91a3-45beb5948c5d","WREF_088.basePlot.vst","2017-10-31","vst_WREF_2017","D16","WREF","WREF_088","39",NA,"41",9.8,299.6,NA,"NEON.PLA.D16.WREF.03419",NA,NA,"NEON.DOC.000987vG","TSHE","Tsuga heterophylla (Raf.) Sarg.","species",NA,"",NA,"","","vschmitt@battelleecology.org","jbrittain@battelleecology.org",NA
"2b05b760-c712-492b-a723-ac3f759e6b48","WREF_088.basePlot.vst","2017-10-31","vst_WREF_2017","D16","WREF","WREF_088","41","4","43",12.4,334.2,NA,"NEON.PLA.D16.WREF.02315",NA,NA,"NEON.DOC.000987vG","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",NA,"",NA,"","","jbrittain@battelleecology.org","vschmitt@battelleecology.org",NA
"8230352f-a085-4b64-a335-5ad5fae7e971","WREF_088.basePlot.vst","2017-10-31","vst_WREF_2017","D16","WREF","WREF_088","39","3",NA,NA,NA,NA,"NEON.PLA.D16.WREF.02265",NA,NA,"NEON.DOC.000987vG","ACCI","Acer circinatum Pursh","species",NA,"",NA,"","","Kchilders@battelleecology.org","dweller@battelleecology.org",NA
"f53c007f-c081-404c-b491-d365de38aac6","WREF_088.basePlot.vst","2017-10-31","vst_WREF_2017","D16","WREF","WREF_088","39",NA,"59",9.4,243.4,NA,"NEON.PLA.D16.WREF.03416",NA,NA,"NEON.DOC.000987vG","TSHE","Tsuga heterophylla (Raf.) Sarg.","species",NA,"",NA,"","","Kchilders@battelleecology.org","dweller@battelleecology.org",NA
"d9b5a332-07de-4a2a-bca9-27ce52339756","WREF_088.basePlot.vst","2017-10-31","vst_WREF_2017","D16","WREF","WREF_088","41",NA,"41",13,5.4,NA,"NEON.PLA.D16.WREF.02347",NA,NA,"NEON.DOC.000987vG","TSHE","Tsuga heterophylla (Raf.) Sarg.","species",NA,"",NA,"","","jbrittain@battelleecology.org","vschmitt@battelleecology.org",NA
"1a769270-da70-49c9-a83f-53568776bea0","WREF_088.basePlot.vst","2017-10-31","vst_WREF_2017","D16","WREF","WREF_088","39","1","41",12.1,283.5,NA,"NEON.PLA.D16.WREF.02287",NA,NA,"NEON.DOC.000987vG","TSHE","Tsuga heterophylla (Raf.) Sarg.","species",NA,"",NA,"","","vschmitt@battelleecology.org","jbrittain@battelleecology.org",NA
"4f150ec8-68b0-4a4c-91d6-4be78aa07bb1","WREF_088.basePlot.vst","2017-10-31","vst_WREF_2017","D16","WREF","WREF_088","39","3",NA,NA,NA,NA,"NEON.PLA.D16.WREF.02271",NA,NA,"NEON.DOC.000987vG","GASH","Gaultheria shallon Pursh","species",NA,"",NA,"","","Kchilders@battelleecology.org","dweller@battelleecology.org",NA
"9046a7db-ba8f-4658-8bf0-2b0ec8ae90af","WREF_088.basePlot.vst","2017-10-31","vst_WREF_2017","D16","WREF","WREF_088","41",NA,"41",11.6,18.3,NA,"NEON.PLA.D16.WREF.02342",NA,NA,"NEON.DOC.000987vG","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",NA,"",NA,"","","jbrittain@battelleecology.org","vschmitt@battelleecology.org",NA
"2c5bb311-a509-4e92-89d7-9b91d7559c62","WREF_088.basePlot.vst","2017-10-31","vst_WREF_2017","D16","WREF","WREF_088","39","1",NA,NA,NA,NA,"NEON.PLA.D16.WREF.02298",NA,NA,"NEON.DOC.000987vG","GASH","Gaultheria shallon Pursh","species",NA,"",NA,"","","Kchilders@battelleecology.org","dweller@battelleecology.org",NA
"b628e388-d0b1-4c7e-90fe-278628f5d02f","WREF_088.basePlot.vst","2017-10-31","vst_WREF_2017","D16","WREF","WREF_088","39",NA,"41",10.3,298.9,NA,"NEON.PLA.D16.WREF.03420",NA,NA,"NEON.DOC.000987vG","TSHE","Tsuga heterophylla (Raf.) Sarg.","species",NA,"",NA,"","","vschmitt@battelleecology.org","jbrittain@battelleecology.org",NA
"18f74b29-7fc4-401a-a6f7-0766644e4f8f","WREF_088.basePlot.vst","2017-10-31","vst_WREF_2017","D16","WREF","WREF_088","39",NA,"41",10,357.4,NA,"NEON.PLA.D16.WREF.03414",NA,NA,"NEON.DOC.000987vG","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",NA,"",NA,"","","vschmitt@battelleecology.org","jbrittain@battelleecology.org",NA
"7f45b395-fbf5-4a52-acef-52242e89b011","WREF_087.basePlot.vst","2017-10-31","vst_WREF_2017","D16","WREF","WREF_087","23","4",NA,NA,NA,NA,"NEON.PLA.D16.WREF.05390",NA,NA,"NEON.DOC.000987vG","ACCI","Acer circinatum Pursh","species",NA,"",NA,"","","ccordell@battelleecology.org","jschempf@battelleecology.org",NA
"a15cb75d-baac-4e67-962b-9eb55df93708","WREF_087.basePlot.vst","2017-10-31","vst_WREF_2017","D16","WREF","WREF_087","39","3",NA,NA,NA,NA,"NEON.PLA.D16.WREF.05451",NA,NA,"NEON.DOC.000987vG","VAPA","Vaccinium parvifolium Sm.","species",NA,"",NA,"","","Eolsen@battelleecology.org","Eolsen@battelleecology.org",NA
"030b388d-3ddc-47d3-a762-3c2dbf8a843b","WREF_087.basePlot.vst","2017-10-31","vst_WREF_2017","D16","WREF","WREF_087","23","2",NA,NA,NA,NA,"NEON.PLA.D16.WREF.05222",NA,NA,"NEON.DOC.000987vG","ACCI","Acer circinatum Pursh","species",NA,"",NA,"","","ccordell@battelleecology.org","jschempf@battelleecology.org",NA
